customer_id,age,income,employment_type,dependents,state,credit_score_band
7500,27,88333.0,Full-time,0,NSW,Medium
7501,59,44243.0,Part-time,2,VIC,Low
7502,23,27671.0,Self-employed,1,NSW,Low
7503,43,91393.0,Full-time,1,VIC,Medium
7504,41,75722.0,Full-time,0,VIC,Medium
7505,46,32119.0,Self-employed,0,QLD,Low
7506,36,42869.0,Self-employed,0,NSW,Low
7507,50,84376.0,Self-employed,0,NSW,Medium
7508,29,66371.0,Self-employed,0,QLD,Medium
7509,58,76945.0,Self-employed,1,VIC,Medium
7510,54,46066.0,Self-employed,0,QLD,Low
7511,43,121974.0,Full-time,0,QLD,Good
7512,26,56637.0,Full-time,0,NSW,Low
7513,60,18330.0,Full-time,1,VIC,Low
7514,39,63163.0,Full-time,1,WA,Medium
7515,59,81022.0,Full-time,0,NSW,Medium
7516,58,69462.0,Contract,1,VIC,Medium
7517,51,48372.0,Part-time,1,WA,Low
7518,52,22542.0,Self-employed,0,VIC,Low
7519,31,43261.0,Part-time,2,VIC,Low
7520,36,45353.0,Full-time,0,NSW,Low
7521,63,43062.0,Full-time,0,WA,Low
7522,65,81307.0,Contract,2,QLD,Medium
7523,39,50680.0,Full-time,0,NSW,Low
7524,44,119472.0,Part-time,0,QLD,Good
7525,54,53488.0,Full-time,2,NSW,Low
7526,37,109968.0,Full-time,1,VIC,Good
7527,59,66651.0,Full-time,0,WA,Medium
7528,56,68316.0,Part-time,2,QLD,Medium
7529,55,42556.0,Self-employed,0,QLD,Low
7530,49,30476.0,Part-time,0,SA,Low
7531,23,57719.0,Part-time,0,QLD,Low
7532,51,139166.0,Contract,1,NSW,Good
7533,34,47603.0,Self-employed,0,NSW,Low
7534,62,43972.0,Self-employed,2,VIC,Low
7535,37,54942.0,Full-time,0,NSW,Low
7536,26,144943.0,Self-employed,1,VIC,Good
7537,49,88740.0,Part-time,0,QLD,Medium
7538,60,109879.0,Full-time,0,QLD,Good
7539,41,22244.0,Full-time,2,VIC,Low
7540,45,39644.0,Full-time,0,VIC,Low
7541,48,40337.0,Full-time,1,WA,Low
7542,51,105667.0,Self-employed,0,QLD,Good
7543,48,83278.0,Self-employed,2,VIC,Medium
7544,47,101513.0,Contract,0,NSW,Good
7545,28,23440.0,Part-time,1,QLD,Low
7546,63,104315.0,Self-employed,2,VIC,Good
7547,59,83255.0,Full-time,0,QLD,Medium
7548,26,37720.0,Part-time,0,NSW,Low
7549,44,54260.0,Self-employed,1,QLD,Low
7550,49,38300.0,Self-employed,0,VIC,Low
7551,55,57051.0,Full-time,2,WA,Low
7552,36,74958.0,Part-time,0,NSW,Medium
7553,53,120826.0,Full-time,0,VIC,Good
7554,47,37432.0,Self-employed,0,NSW,Low
7555,52,47353.0,Self-employed,0,VIC,Low
7556,40,34494.0,Part-time,0,VIC,Low
7557,30,87841.0,Full-time,0,QLD,Medium
7558,50,27234.0,Full-time,0,NSW,Low
7559,60,65415.0,Full-time,0,VIC,Medium
7560,25,32439.0,Part-time,0,VIC,Low
7561,24,61261.0,Full-time,0,VIC,Medium
7562,50,106719.0,Self-employed,0,QLD,Good
7563,32,46368.0,Full-time,0,VIC,Low
7564,54,66865.0,Full-time,1,VIC,Medium
7565,59,38308.0,Self-employed,1,NSW,Low
7566,32,56601.0,Part-time,2,VIC,Low
7567,48,27476.0,Self-employed,0,VIC,Low
7568,54,85294.0,Full-time,0,QLD,Medium
7569,42,48643.0,Full-time,0,VIC,Low
7570,60,53938.0,Full-time,0,SA,Low
7571,52,61982.0,Full-time,2,NSW,Medium
7572,59,22396.0,Self-employed,0,NSW,Low
7573,23,42357.0,Full-time,1,VIC,Low
7574,48,64063.0,Contract,0,NSW,Medium
7575,57,55273.0,Self-employed,2,SA,Low
7576,32,177846.0,Part-time,1,QLD,Excellent
7577,39,112348.0,Contract,0,NSW,Good
7578,22,64203.0,Full-time,2,VIC,Medium
7579,56,35909.0,Full-time,2,QLD,Low
7580,56,46748.0,Self-employed,0,NSW,Low
7581,52,83205.0,Full-time,0,VIC,Medium
7582,49,62212.0,Contract,0,VIC,Medium
7583,60,113329.0,Contract,1,VIC,Good
7584,22,61967.0,Contract,0,NSW,Medium
7585,46,63444.0,Contract,2,QLD,Medium
7586,64,134875.0,Part-time,1,QLD,Good
7587,59,34604.0,Part-time,2,VIC,Low
7588,41,142476.0,Full-time,1,WA,Good
7589,24,87976.0,Self-employed,2,WA,Medium
7590,23,301865.0,Full-time,0,NSW,Excellent
7591,39,42162.0,Self-employed,2,NSW,Low
7592,65,135226.0,Contract,1,VIC,Good
7593,31,64019.0,Full-time,1,NSW,Medium
7594,26,54568.0,Full-time,0,VIC,Low
7595,30,69735.0,Full-time,2,NSW,Medium
7596,23,63743.0,Self-employed,0,QLD,Medium
7597,55,40560.0,Self-employed,2,NSW,Low
7598,59,56060.0,Part-time,0,NSW,Low
7599,52,69811.0,Self-employed,2,WA,Medium
7600,31,48408.0,Full-time,2,NSW,Low
7601,33,78450.0,Part-time,1,NSW,Medium
7602,57,51641.0,Part-time,1,VIC,Low
7603,42,75295.0,Full-time,0,NSW,Medium
7604,27,70888.0,Full-time,0,QLD,Medium
7605,24,75032.0,Self-employed,1,VIC,Medium
7606,31,30505.0,Contract,0,VIC,Low
7607,26,103626.0,Part-time,0,QLD,Good
7608,47,38831.0,Contract,0,QLD,Low
7609,42,54561.0,Full-time,0,NSW,Low
7610,47,43351.0,Contract,1,NSW,Low
7611,59,62049.0,Full-time,0,NSW,Medium
7612,65,56638.0,Full-time,2,NSW,Low
7613,47,82917.0,Full-time,0,VIC,Medium
7614,29,61202.0,Self-employed,0,NSW,Medium
7615,26,49225.0,Full-time,0,NSW,Low
7616,36,24375.0,Full-time,0,VIC,Low
7617,37,93168.0,Full-time,0,QLD,Medium
7618,22,77557.0,Full-time,0,QLD,Medium
7619,37,95088.0,Full-time,0,NSW,Medium
7620,58,54573.0,Part-time,0,VIC,Low
7621,24,71573.0,Full-time,0,NSW,Medium
7622,52,43187.0,Full-time,1,SA,Low
7623,34,41258.0,Full-time,2,NSW,Low
7624,37,51958.0,Full-time,0,VIC,Low
7625,64,94931.0,Full-time,0,SA,Medium
7626,42,52188.0,Part-time,1,NSW,Low
7627,23,58277.0,Full-time,2,QLD,Low
7628,48,67590.0,Full-time,1,NSW,Medium
7629,59,60638.0,Part-time,0,NSW,Medium
7630,47,99426.0,Part-time,1,NSW,Medium
7631,59,41191.0,Full-time,3,SA,Low
7632,46,62936.0,Full-time,0,NSW,Medium
7633,32,75896.0,Full-time,0,NSW,Medium
7634,29,26340.0,Full-time,0,SA,Low
7635,29,68393.0,Full-time,1,QLD,Medium
7636,54,117127.0,Full-time,0,VIC,Good
7637,28,50249.0,Full-time,0,VIC,Low
7638,59,34804.0,Part-time,1,NSW,Low
7639,42,75623.0,Contract,0,WA,Medium
7640,29,65496.0,Part-time,2,QLD,Medium
7641,42,128184.0,Part-time,0,NSW,Good
7642,41,74521.0,Full-time,1,VIC,Medium
7643,29,37355.0,Full-time,0,WA,Low
7644,52,36520.0,Full-time,1,NSW,Low
7645,50,92034.0,Part-time,2,VIC,Medium
7646,30,71572.0,Self-employed,0,VIC,Medium
7647,36,58156.0,Self-employed,2,QLD,Low
7648,51,65264.0,Full-time,1,NSW,Medium
7649,47,74680.0,Full-time,1,QLD,Medium
7650,31,72143.0,Part-time,0,NSW,Medium
7651,50,28205.0,Part-time,2,NSW,Low
7652,37,110012.0,Full-time,0,VIC,Good
7653,57,113755.0,Part-time,3,NSW,Good
7654,41,148014.0,Full-time,2,QLD,Good
7655,58,132761.0,Part-time,1,VIC,Good
7656,43,121939.0,Full-time,2,VIC,Good
7657,28,51884.0,Part-time,0,QLD,Low
7658,44,69611.0,Self-employed,3,WA,Medium
7659,62,107312.0,Contract,1,QLD,Good
7660,61,24334.0,Contract,0,VIC,Low
7661,50,53673.0,Full-time,1,VIC,Low
7662,37,25522.0,Full-time,1,QLD,Low
7663,59,68881.0,Full-time,1,QLD,Medium
7664,49,112747.0,Full-time,0,NSW,Good
7665,59,60440.0,Full-time,0,NSW,Medium
7666,52,45044.0,Full-time,0,VIC,Low
7667,35,68981.0,Part-time,2,NSW,Medium
7668,54,73588.0,Full-time,0,NSW,Medium
7669,30,76227.0,Full-time,3,VIC,Medium
7670,48,32615.0,Part-time,0,NSW,Low
7671,45,67626.0,Part-time,0,NSW,Medium
7672,34,65649.0,Self-employed,0,VIC,Medium
7673,47,96196.0,Part-time,2,VIC,Medium
7674,50,57653.0,Full-time,0,NSW,Low
7675,64,160671.0,Full-time,0,VIC,Excellent
7676,49,62390.0,Self-employed,2,QLD,Medium
7677,49,47144.0,Full-time,2,NSW,Low
7678,29,36259.0,Full-time,2,NSW,Low
7679,44,46308.0,Full-time,2,QLD,Low
7680,50,40155.0,Contract,2,QLD,Low
7681,26,55381.0,Part-time,2,NSW,Low
7682,63,139158.0,Part-time,1,VIC,Good
7683,28,28864.0,Full-time,1,NSW,Low
7684,63,29895.0,Contract,0,NSW,Low
7685,57,53246.0,Part-time,1,WA,Low
7686,62,30289.0,Full-time,0,VIC,Low
7687,48,36645.0,Part-time,2,QLD,Low
7688,23,70939.0,Full-time,1,NSW,Medium
7689,46,58320.0,Full-time,3,NSW,Low
7690,30,74552.0,Full-time,0,SA,Medium
7691,48,80461.0,Self-employed,1,WA,Medium
7692,22,117160.0,Full-time,1,QLD,Good
7693,44,72368.0,Part-time,2,NSW,Medium
7694,31,109370.0,Part-time,0,VIC,Good
7695,63,63167.0,Part-time,0,VIC,Medium
7696,46,72781.0,Full-time,1,SA,Medium
7697,24,72313.0,Full-time,1,NSW,Medium
7698,27,69029.0,Full-time,0,SA,Medium
7699,27,66359.0,Full-time,3,QLD,Medium
7700,23,148820.0,Contract,0,VIC,Good
7701,39,84885.0,Self-employed,1,NSW,Medium
7702,44,47873.0,Full-time,0,QLD,Low
7703,23,193245.0,Full-time,0,QLD,Excellent
7704,33,49586.0,Contract,3,VIC,Low
7705,43,59718.0,Full-time,1,NSW,Low
7706,58,39525.0,Full-time,2,VIC,Low
7707,41,85696.0,Full-time,2,VIC,Medium
7708,60,139402.0,Part-time,2,QLD,Good
7709,45,28408.0,Contract,1,SA,Low
7710,41,52121.0,Self-employed,2,VIC,Low
7711,22,104643.0,Full-time,0,QLD,Good
7712,22,35254.0,Part-time,0,VIC,Low
7713,38,79793.0,Part-time,0,VIC,Medium
7714,22,31235.0,Full-time,0,NSW,Low
7715,51,73421.0,Full-time,3,QLD,Medium
7716,62,62250.0,Contract,1,NSW,Medium
7717,24,314516.0,Full-time,2,NSW,Excellent
7718,32,86876.0,Full-time,0,SA,Medium
7719,45,20207.0,Full-time,3,WA,Low
7720,43,57678.0,Contract,0,NSW,Low
7721,65,90413.0,Part-time,2,VIC,Medium
7722,47,48699.0,Part-time,2,SA,Low
7723,34,47654.0,Full-time,0,QLD,Low
7724,22,48831.0,Self-employed,1,WA,Low
7725,45,78714.0,Part-time,2,VIC,Medium
7726,31,31964.0,Contract,0,NSW,Low
7727,56,45217.0,Full-time,0,NSW,Low
7728,45,100357.0,Full-time,2,VIC,Good
7729,49,46933.0,Self-employed,1,WA,Low
7730,57,45549.0,Self-employed,0,QLD,Low
7731,37,30086.0,Full-time,0,NSW,Low
7732,61,82699.0,Full-time,1,VIC,Medium
7733,37,74067.0,Contract,0,VIC,Medium
7734,38,97361.0,Full-time,2,VIC,Medium
7735,36,56587.0,Full-time,2,QLD,Low
7736,37,70115.0,Full-time,0,NSW,Medium
7737,36,69821.0,Full-time,1,NSW,Medium
7738,55,29363.0,Self-employed,1,QLD,Low
7739,32,194215.0,Full-time,3,NSW,Excellent
7740,22,97639.0,Full-time,1,NSW,Medium
7741,36,62286.0,Full-time,3,VIC,Medium
7742,47,53524.0,Contract,0,WA,Low
7743,25,116073.0,Self-employed,1,NSW,Good
7744,64,62816.0,Self-employed,0,NSW,Medium
7745,26,94543.0,Part-time,1,VIC,Medium
7746,56,44846.0,Full-time,1,NSW,Low
7747,34,38649.0,Self-employed,2,QLD,Low
7748,31,55223.0,Self-employed,3,QLD,Low
7749,32,60192.0,Self-employed,3,WA,Medium
7750,39,73996.0,Full-time,0,NSW,Medium
7751,55,124673.0,Full-time,0,QLD,Good
7752,60,104403.0,Self-employed,0,QLD,Good
7753,62,115729.0,Full-time,0,NSW,Good
7754,63,41510.0,Full-time,0,NSW,Low
7755,44,51665.0,Part-time,1,VIC,Low
7756,28,97149.0,Full-time,2,VIC,Medium
7757,60,109916.0,Self-employed,1,VIC,Good
7758,24,86762.0,Full-time,2,NSW,Medium
7759,33,45191.0,Self-employed,3,VIC,Low
7760,28,35568.0,Full-time,0,QLD,Low
7761,47,67271.0,Contract,2,QLD,Medium
7762,54,38336.0,Full-time,0,VIC,Low
7763,58,75382.0,Self-employed,1,VIC,Medium
7764,36,111898.0,Full-time,0,QLD,Good
7765,23,65811.0,Full-time,0,VIC,Medium
7766,62,31166.0,Part-time,0,NSW,Low
7767,28,46414.0,Contract,0,NSW,Low
7768,53,92258.0,Full-time,2,QLD,Medium
7769,25,75884.0,Full-time,2,VIC,Medium
7770,41,78980.0,Full-time,1,VIC,Medium
7771,57,144999.0,Full-time,1,VIC,Good
7772,53,71292.0,Contract,0,QLD,Medium
7773,49,70176.0,Full-time,1,VIC,Medium
7774,34,91889.0,Part-time,0,SA,Medium
7775,22,33304.0,Full-time,0,NSW,Low
7776,56,47928.0,Full-time,0,NSW,Low
7777,51,41388.0,Full-time,1,VIC,Low
7778,57,83072.0,Full-time,1,WA,Medium
7779,46,37815.0,Full-time,0,WA,Low
7780,37,79358.0,Full-time,0,NSW,Medium
7781,40,53724.0,Self-employed,2,VIC,Low
7782,22,50107.0,Full-time,2,VIC,Low
7783,26,94458.0,Full-time,1,NSW,Medium
7784,43,30758.0,Full-time,0,NSW,Low
7785,45,46895.0,Full-time,0,VIC,Low
7786,64,259046.0,Full-time,0,QLD,Excellent
7787,58,151026.0,Full-time,1,NSW,Excellent
7788,57,24168.0,Self-employed,1,VIC,Low
7789,57,46454.0,Contract,1,VIC,Low
7790,25,61784.0,Self-employed,1,SA,Medium
7791,57,29566.0,Full-time,2,NSW,Low
7792,39,164229.0,Full-time,1,NSW,Excellent
7793,37,60766.0,Contract,0,QLD,Medium
7794,62,54559.0,Part-time,0,QLD,Low
7795,39,72441.0,Full-time,2,QLD,Medium
7796,43,71866.0,Full-time,1,QLD,Medium
7797,23,39059.0,Full-time,0,VIC,Low
7798,42,115571.0,Part-time,2,NSW,Good
7799,57,64927.0,Self-employed,0,QLD,Medium
7800,65,115194.0,Full-time,1,SA,Good
7801,60,44899.0,Full-time,3,NSW,Low
7802,60,24393.0,Full-time,0,NSW,Low
7803,50,122841.0,Full-time,0,NSW,Good
7804,47,86699.0,Part-time,1,WA,Medium
7805,42,107378.0,Part-time,1,NSW,Good
7806,38,110732.0,Full-time,0,QLD,Good
7807,37,60454.0,Part-time,1,NSW,Medium
7808,52,49838.0,Full-time,0,NSW,Low
7809,30,57192.0,Part-time,0,WA,Low
7810,52,78882.0,Part-time,1,QLD,Medium
7811,35,68770.0,Full-time,1,VIC,Medium
7812,58,23990.0,Part-time,1,NSW,Low
7813,23,56430.0,Full-time,0,NSW,Low
7814,35,121412.0,Full-time,2,NSW,Good
7815,54,59835.0,Full-time,0,QLD,Low
7816,56,182093.0,Full-time,1,QLD,Excellent
7817,60,37030.0,Self-employed,0,NSW,Low
7818,41,71272.0,Full-time,2,NSW,Medium
7819,23,36583.0,Part-time,1,VIC,Low
7820,62,39035.0,Contract,1,SA,Low
7821,40,39217.0,Full-time,2,VIC,Low
7822,58,180745.0,Full-time,2,VIC,Excellent
7823,39,52782.0,Full-time,0,QLD,Low
7824,37,42137.0,Full-time,1,NSW,Low
7825,25,59793.0,Full-time,0,WA,Low
7826,33,53573.0,Self-employed,0,WA,Low
7827,50,89835.0,Full-time,2,QLD,Medium
7828,28,21598.0,Part-time,2,VIC,Low
7829,35,37149.0,Full-time,0,SA,Low
7830,33,91423.0,Full-time,0,QLD,Medium
7831,56,46896.0,Full-time,0,QLD,Low
7832,26,41049.0,Full-time,0,WA,Low
7833,38,40141.0,Full-time,1,VIC,Low
7834,63,85976.0,Part-time,1,NSW,Medium
7835,53,84119.0,Part-time,0,NSW,Medium
7836,31,96646.0,Full-time,0,VIC,Medium
7837,64,33478.0,Self-employed,2,VIC,Low
7838,38,32503.0,Full-time,0,QLD,Low
7839,26,105733.0,Full-time,0,NSW,Good
7840,63,66341.0,Self-employed,1,QLD,Medium
7841,30,44224.0,Contract,0,NSW,Low
7842,54,55349.0,Self-employed,1,SA,Low
7843,57,32300.0,Full-time,0,VIC,Low
7844,57,45945.0,Contract,3,VIC,Low
7845,39,64835.0,Part-time,0,QLD,Medium
7846,30,71485.0,Full-time,0,NSW,Medium
7847,50,57313.0,Contract,1,WA,Low
7848,35,54456.0,Self-employed,2,NSW,Low
7849,46,86390.0,Part-time,1,VIC,Medium
7850,36,56915.0,Self-employed,0,QLD,Low
7851,27,47879.0,Full-time,0,NSW,Low
7852,63,40899.0,Part-time,1,VIC,Low
7853,50,24741.0,Full-time,1,VIC,Low
7854,36,82864.0,Contract,1,NSW,Medium
7855,50,124467.0,Part-time,1,QLD,Good
7856,25,39606.0,Self-employed,2,VIC,Low
7857,39,31729.0,Full-time,0,NSW,Low
7858,65,43855.0,Self-employed,3,NSW,Low
7859,60,69235.0,Full-time,2,VIC,Medium
7860,37,46507.0,Part-time,1,NSW,Low
7861,32,46104.0,Self-employed,2,SA,Low
7862,35,57442.0,Full-time,0,VIC,Low
7863,24,62969.0,Full-time,1,NSW,Medium
7864,63,71979.0,Full-time,0,VIC,Medium
7865,59,51659.0,Full-time,2,VIC,Low
7866,63,51201.0,Full-time,1,QLD,Low
7867,39,22903.0,Full-time,1,WA,Low
7868,41,95592.0,Full-time,2,SA,Medium
7869,46,67927.0,Self-employed,2,QLD,Medium
7870,59,127457.0,Contract,0,VIC,Good
7871,34,77308.0,Self-employed,0,NSW,Medium
7872,25,57711.0,Full-time,0,VIC,Low
7873,35,28481.0,Self-employed,0,VIC,Low
7874,54,26453.0,Full-time,0,NSW,Low
7875,49,101131.0,Self-employed,0,NSW,Good
7876,58,79283.0,Full-time,0,SA,Medium
7877,29,124580.0,Full-time,0,QLD,Good
7878,65,95380.0,Part-time,0,VIC,Medium
7879,55,49734.0,Full-time,2,NSW,Low
7880,65,18958.0,Self-employed,1,VIC,Low
7881,26,81005.0,Self-employed,0,NSW,Medium
7882,26,36024.0,Full-time,0,NSW,Low
7883,52,54603.0,Self-employed,2,NSW,Low
7884,30,73575.0,Full-time,2,NSW,Medium
7885,63,43681.0,Full-time,1,VIC,Low
7886,53,39633.0,Full-time,2,NSW,Low
7887,54,51350.0,Full-time,1,NSW,Low
7888,24,21524.0,Full-time,0,VIC,Low
7889,51,35709.0,Full-time,0,VIC,Low
7890,33,35452.0,Full-time,0,QLD,Low
7891,50,53214.0,Full-time,1,VIC,Low
7892,24,37288.0,Self-employed,0,VIC,Low
7893,47,46263.0,Full-time,1,QLD,Low
7894,51,47931.0,Full-time,1,VIC,Low
7895,30,173484.0,Full-time,0,NSW,Excellent
7896,47,87973.0,Full-time,0,QLD,Medium
7897,23,56377.0,Contract,0,QLD,Low
7898,24,74947.0,Part-time,2,NSW,Medium
7899,25,94879.0,Self-employed,2,SA,Medium
7900,46,69140.0,Full-time,1,WA,Medium
7901,34,35705.0,Self-employed,0,WA,Low
7902,60,55910.0,Contract,0,VIC,Low
7903,65,36756.0,Full-time,3,WA,Low
7904,56,50790.0,Full-time,0,VIC,Low
7905,44,55302.0,Full-time,0,NSW,Low
7906,30,101345.0,Contract,1,QLD,Good
7907,23,40253.0,Full-time,0,VIC,Low
7908,62,38672.0,Part-time,3,NSW,Low
7909,65,41837.0,Full-time,1,WA,Low
7910,52,44157.0,Contract,3,WA,Low
7911,65,51068.0,Part-time,2,WA,Low
7912,23,70591.0,Self-employed,1,WA,Medium
7913,53,40435.0,Self-employed,2,VIC,Low
7914,39,63414.0,Part-time,1,VIC,Medium
7915,34,63807.0,Part-time,0,SA,Medium
7916,26,78971.0,Part-time,0,NSW,Medium
7917,63,53885.0,Full-time,0,QLD,Low
7918,65,90766.0,Full-time,0,VIC,Medium
7919,31,72007.0,Full-time,1,SA,Medium
7920,64,70410.0,Full-time,0,QLD,Medium
7921,46,45463.0,Contract,0,NSW,Low
7922,55,68685.0,Full-time,0,QLD,Medium
7923,58,71406.0,Self-employed,2,QLD,Medium
7924,51,44409.0,Full-time,2,NSW,Low
7925,28,108786.0,Full-time,2,NSW,Good
7926,27,222293.0,Full-time,0,VIC,Excellent
7927,24,43107.0,Full-time,0,NSW,Low
7928,34,47330.0,Full-time,0,WA,Low
7929,24,47930.0,Part-time,1,NSW,Low
7930,47,31108.0,Part-time,0,QLD,Low
7931,45,38633.0,Self-employed,2,NSW,Low
7932,27,91914.0,Part-time,1,VIC,Medium
7933,64,57469.0,Contract,0,NSW,Low
7934,63,156296.0,Self-employed,3,VIC,Excellent
7935,33,51831.0,Full-time,2,VIC,Low
7936,57,73731.0,Full-time,1,VIC,Medium
7937,23,38096.0,Full-time,0,WA,Low
7938,32,56665.0,Full-time,2,QLD,Low
7939,60,62562.0,Full-time,1,QLD,Medium
7940,55,20909.0,Contract,0,NSW,Low
7941,47,39637.0,Full-time,1,VIC,Low
7942,39,82287.0,Self-employed,0,NSW,Medium
7943,42,80124.0,Full-time,2,NSW,Medium
7944,57,32074.0,Full-time,2,VIC,Low
7945,61,49987.0,Self-employed,1,NSW,Low
7946,65,18310.0,Full-time,0,QLD,Low
7947,43,59771.0,Self-employed,1,QLD,Low
7948,51,112437.0,Full-time,0,SA,Good
7949,64,114899.0,Self-employed,0,WA,Good
7950,51,112875.0,Self-employed,1,SA,Good
7951,29,77924.0,Part-time,0,VIC,Medium
7952,55,106842.0,Self-employed,2,VIC,Good
7953,30,54468.0,Full-time,0,VIC,Low
7954,41,46123.0,Full-time,2,SA,Low
7955,61,105906.0,Full-time,0,VIC,Good
7956,46,69164.0,Full-time,1,NSW,Medium
7957,40,24401.0,Full-time,2,NSW,Low
7958,26,110006.0,Self-employed,0,VIC,Good
7959,32,53641.0,Full-time,1,VIC,Low
7960,36,42892.0,Contract,1,VIC,Low
7961,29,97680.0,Contract,1,QLD,Medium
7962,40,91312.0,Self-employed,0,QLD,Medium
7963,44,37107.0,Contract,2,VIC,Low
7964,48,55351.0,Self-employed,1,NSW,Low
7965,61,38017.0,Full-time,1,QLD,Low
7966,53,38524.0,Part-time,2,NSW,Low
7967,47,13408.0,Part-time,0,VIC,Low
7968,48,36062.0,Full-time,0,WA,Low
7969,40,54964.0,Full-time,0,VIC,Low
7970,63,14521.0,Full-time,0,NSW,Low
7971,50,30154.0,Full-time,0,QLD,Low
7972,60,81107.0,Contract,0,NSW,Medium
7973,62,29550.0,Full-time,1,VIC,Low
7974,54,55347.0,Full-time,0,QLD,Low
7975,40,26195.0,Full-time,2,QLD,Low
7976,58,73476.0,Full-time,0,NSW,Medium
7977,40,50875.0,Full-time,2,WA,Low
7978,54,37842.0,Full-time,0,NSW,Low
7979,37,15959.0,Contract,1,NSW,Low
7980,44,38295.0,Full-time,0,VIC,Low
7981,28,83481.0,Part-time,1,VIC,Medium
7982,47,129966.0,Full-time,3,NSW,Good
7983,53,53657.0,Contract,1,NSW,Low
7984,33,56952.0,Part-time,2,VIC,Low
7985,29,42671.0,Part-time,0,QLD,Low
7986,26,110707.0,Self-employed,2,NSW,Good
7987,63,53086.0,Part-time,0,NSW,Low
7988,49,93607.0,Full-time,1,QLD,Medium
7989,26,67786.0,Full-time,0,VIC,Medium
7990,47,63669.0,Full-time,1,VIC,Medium
7991,26,35950.0,Full-time,1,VIC,Low
7992,43,145991.0,Full-time,1,VIC,Good
7993,36,124613.0,Self-employed,2,QLD,Good
7994,34,186670.0,Full-time,0,NSW,Excellent
7995,49,34555.0,Full-time,3,VIC,Low
7996,54,68324.0,Contract,2,NSW,Medium
7997,64,40269.0,Contract,0,NSW,Low
7998,44,74744.0,Contract,0,NSW,Medium
7999,54,69294.0,Part-time,0,VIC,Medium
8000,64,48679.0,Full-time,0,QLD,Low
8001,39,53407.0,Self-employed,2,QLD,Low
8002,51,170311.0,Full-time,0,QLD,Excellent
8003,47,55957.0,Full-time,0,QLD,Low
8004,37,19905.0,Full-time,0,VIC,Low
8005,34,45795.0,Part-time,0,VIC,Low
8006,60,34626.0,Full-time,0,NSW,Low
8007,54,37802.0,Self-employed,0,NSW,Low
8008,47,85363.0,Full-time,3,NSW,Medium
8009,22,93476.0,Full-time,0,SA,Medium
8010,59,39280.0,Full-time,0,QLD,Low
8011,23,45463.0,Full-time,2,VIC,Low
8012,27,42231.0,Contract,1,VIC,Low
8013,59,127906.0,Contract,0,QLD,Good
8014,63,94883.0,Full-time,0,VIC,Medium
8015,45,83991.0,Contract,0,VIC,Medium
8016,39,35738.0,Part-time,1,NSW,Low
8017,48,25473.0,Full-time,0,NSW,Low
8018,62,110773.0,Self-employed,1,WA,Good
8019,29,156288.0,Contract,1,VIC,Excellent
8020,49,24877.0,Full-time,0,QLD,Low
8021,31,183642.0,Full-time,1,VIC,Excellent
8022,38,56783.0,Full-time,3,QLD,Low
8023,50,65127.0,Full-time,2,NSW,Medium
8024,27,30979.0,Full-time,1,QLD,Low
8025,35,24652.0,Part-time,1,QLD,Low
8026,43,19305.0,Self-employed,0,NSW,Low
8027,27,100249.0,Full-time,1,NSW,Good
8028,47,57448.0,Full-time,2,SA,Low
8029,60,75387.0,Self-employed,1,NSW,Medium
8030,33,105510.0,Full-time,2,QLD,Good
8031,56,57074.0,Self-employed,3,QLD,Low
8032,35,139349.0,Contract,1,NSW,Good
8033,43,39628.0,Contract,1,QLD,Low
8034,44,48591.0,Part-time,0,VIC,Low
8035,28,38124.0,Full-time,0,NSW,Low
8036,61,90922.0,Full-time,0,QLD,Medium
8037,46,104483.0,Self-employed,1,WA,Good
8038,34,47741.0,Contract,0,VIC,Low
8039,42,29835.0,Full-time,1,WA,Low
8040,62,110780.0,Full-time,2,NSW,Good
8041,31,38547.0,Self-employed,3,QLD,Low
8042,30,48952.0,Full-time,2,NSW,Low
8043,36,35009.0,Full-time,0,NSW,Low
8044,23,69129.0,Contract,0,VIC,Medium
8045,46,40742.0,Full-time,0,NSW,Low
8046,34,85025.0,Full-time,0,NSW,Medium
8047,55,45257.0,Part-time,1,WA,Low
8048,55,78349.0,Self-employed,0,WA,Medium
8049,56,37709.0,Full-time,0,NSW,Low
8050,59,110540.0,Full-time,0,VIC,Good
8051,24,46632.0,Part-time,1,NSW,Low
8052,63,62632.0,Full-time,2,WA,Medium
8053,27,33059.0,Full-time,2,VIC,Low
8054,40,59395.0,Full-time,3,VIC,Low
8055,24,33678.0,Part-time,0,VIC,Low
8056,39,58574.0,Self-employed,2,NSW,Low
8057,60,37021.0,Self-employed,1,NSW,Low
8058,30,55399.0,Self-employed,1,VIC,Low
8059,33,75581.0,Self-employed,2,SA,Medium
8060,26,30147.0,Full-time,0,WA,Low
8061,24,58585.0,Self-employed,2,WA,Low
8062,32,73435.0,Self-employed,1,NSW,Medium
8063,51,73279.0,Full-time,0,SA,Medium
8064,25,156247.0,Full-time,0,QLD,Excellent
8065,26,41264.0,Part-time,2,NSW,Low
8066,22,59790.0,Part-time,1,WA,Low
8067,48,143467.0,Full-time,1,QLD,Good
8068,49,30133.0,Part-time,0,QLD,Low
8069,50,18982.0,Self-employed,0,QLD,Low
8070,39,78260.0,Self-employed,1,QLD,Medium
8071,33,100872.0,Full-time,0,SA,Good
8072,34,20847.0,Full-time,0,NSW,Low
8073,62,51026.0,Part-time,0,SA,Low
